HEADER:,V_BAT,I_BAT,PEDAL_TIME,WHEEL_TIME,GPS_DATE,GPS_TIME,GPS_LAT,GPS_LNG
MEDIDA:,0,0,1575,341,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,714,338,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,789,337,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,707,337,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,704,331,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,697,335,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,703,334,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,703,339,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1602,347,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,711,335,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,697,313,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1604,322,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,681,318,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,677,329,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,686,318,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,667,317,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,327,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,688,328,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1196,337,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,699,338,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,722,341,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,722,353,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,742,349,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,736,354,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,743,373,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,743,343,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,715,312,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,661,322,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,719,346,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,707,348,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,729,361,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,747,354,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,731,350,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,725,350,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,723,341,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,709,338,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,717,338,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,715,346,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,724,348,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,726,360,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,726,367,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,779,370,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,769,372,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,766,363,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,767,363,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,760,364,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,755,361,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,740,352,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,731,351,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,731,350,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,748,354,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,748,360,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,748,370,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2484,377,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,782,377,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,789,379,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1655,400,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1655,406,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1655,430,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1655,449,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,460,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,431,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,921,361,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1486,387,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,807,391,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,843,456,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1009,441,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,925,441,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,909,421,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,871,394,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,871,431,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,871,484,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,871,506,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,517,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,534,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,625,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,721,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,836,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1240,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1240,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1240,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1240,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
STOP
MEDIDA:,0,0,0,423,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,834,375,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,719,341,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,667,314,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,697,323,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,663,308,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,619,292,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,597,284,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,592,280,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1007,282,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,286,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,297,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1989,294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,296,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,301,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,311,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,335,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,3803,343,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,718,339,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,689,331,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,678,317,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,648,303,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,609,286,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,583,277,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,588,277,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,584,273,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,570,274,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,574,273,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,570,270,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,570,271,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,555,269,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,563,267,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,560,266,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,567,272,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,569,268,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,563,268,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,571,270,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,571,278,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,571,288,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,571,298,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,308,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,331,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,369,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,447,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,499,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,522,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,533,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,676,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,781,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,853,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,951,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,951,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,951,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,951,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
STOP
MEDIDA:,0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,622,414,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,790,378,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,774,366,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,720,331,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,652,306,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,624,295,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,292,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,608,287,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,594,284,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,594,279,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,588,277,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,572,275,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,572,270,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,565,267,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,560,265,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,554,262,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,544,267,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1412,271,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,559,274,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1307,276,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,571,274,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,573,280,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,573,291,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,627,297,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,627,308,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,627,321,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,627,332,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,627,342,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,348,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,704,329,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,704,340,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1810,330,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,681,319,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,663,321,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,678,320,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,324,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,331,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,344,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,669,352,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,361,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,369,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,402,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,434,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,434,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,384,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,397,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,880,409,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,880,430,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,880,479,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,880,493,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,880,483,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,553,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,605,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,617,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,707,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,764,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1200,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1200,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1200,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1200,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,1200,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
STOP
MEDIDA:,0,0,0,0,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,804,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,0,778,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2020,741,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2020,856,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1714,690,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1294,590,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1294,576,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1706,530,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1101,489,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1008,464,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1592,456,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1592,445,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1592,459,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2352,457,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1448,453,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,928,440,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,904,427,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,886,416,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,860,400,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1494,395,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,805,380,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,780,365,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1435,367,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,754,357,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,754,367,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,754,378,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,754,386,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,789,377,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,789,370,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,789,380,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2619,382,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,790,371,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,790,379,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1988,384,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1274,392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,818,390,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,815,384,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,799,380,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,771,369,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,772,368,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,765,368,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,770,365,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,760,363,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,760,375,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1351,380,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1470,376,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,776,364,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,755,366,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1259,375,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1273,379,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,787,372,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,766,362,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,764,370,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,764,397,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1986,391,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,791,374,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,770,362,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,732,343,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,691,329,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,668,319,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,658,318,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,657,321,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,657,333,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,657,367,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,3131,364,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,754,354,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,706,333,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,706,344,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,706,377,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,706,391,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,4132,392,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,4132,395,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,4132,408,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2461,401,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,836,391,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,818,391,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,855,401,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,813,382,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,773,347,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,703,331,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,676,316,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,651,301,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,295,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,621,293,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1378,299,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,614,296,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,614,302,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,2037,300,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,630,297,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,619,297,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,620,294,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,608,295,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,614,293,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1048,299,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1048,304,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1048,318,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1048,333,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,3923,326,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,680,327,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,679,321,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,679,337,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,1688,343,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,708,335,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,695,332,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,692,337,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,692,343,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
MEDIDA:,0,0,692,359,DD/MM/AA,HH:MM:SS.CS,LAT,LNG
